#,cp,maxdepth,minsplit,minbucket,ganancia_mean
679,-0.95,4,635,267,"9,497,500"
680,-0.9,4,635,267,"9,497,500"
681,-1.1,4,637,267,"9,497,500"
682,-1.05,4,637,267,"9,497,500"
683,-1,4,637,267,"9,497,500"
684,-0.95,4,637,267,"9,497,500"
685,-0.9,4,637,267,"9,497,500"
686,-1.1,4,631,302,"9,489,500"
687,-1.1,4,631,303,"9,489,500"
688,-1.05,4,631,302,"9,489,500"
689,-1.05,4,631,303,"9,489,500"
690,-1,4,631,302,"9,489,500"
691,-1,4,631,303,"9,489,500"
692,-0.95,4,631,302,"9,489,500"
693,-0.95,4,631,303,"9,489,500"
694,-0.9,4,631,302,"9,489,500"
695,-0.9,4,631,303,"9,489,500"
696,-1.1,4,633,302,"9,489,500"
697,-1.1,4,633,303,"9,489,500"
698,-1.05,4,633,302,"9,489,500"
699,-1.05,4,633,303,"9,489,500"
700,-1,4,633,302,"9,489,500"
701,-1,4,633,303,"9,489,500"
702,-0.95,4,633,302,"9,489,500"
703,-0.95,4,633,303,"9,489,500"
704,-0.9,4,633,302,"9,489,500"
705,-0.9,4,633,303,"9,489,500"
706,-1.1,4,635,302,"9,489,500"
707,-1.1,4,635,303,"9,489,500"
708,-1.05,4,635,302,"9,489,500"
709,-1.05,4,635,303,"9,489,500"
710,-1,4,635,302,"9,489,500"
711,-1,4,635,303,"9,489,500"
712,-0.95,4,635,302,"9,489,500"
713,-0.95,4,635,303,"9,489,500"
714,-0.9,4,635,302,"9,489,500"
715,-0.9,4,635,303,"9,489,500"
716,-1.1,4,637,302,"9,489,500"
717,-1.1,4,637,303,"9,489,500"
718,-1.05,4,637,302,"9,489,500"
719,-1.05,4,637,303,"9,489,500"
720,-1,4,637,302,"9,489,500"
721,-1,4,637,303,"9,489,500"
722,-0.95,4,637,302,"9,489,500"
723,-0.95,4,637,303,"9,489,500"
724,-0.9,4,637,302,"9,489,500"
725,-0.9,4,637,303,"9,489,500"
726,-1.1,4,631,30,"9,488,500"
727,-1.05,4,631,30,"9,488,500"
728,-1,4,631,30,"9,488,500"
729,-0.95,4,631,30,"9,488,500"
730,-0.9,4,631,30,"9,488,500"
731,-1.1,4,633,30,"9,488,500"
732,-1.05,4,633,30,"9,488,500"
733,-1,4,633,30,"9,488,500"
734,-0.95,4,633,30,"9,488,500"
735,-0.9,4,633,30,"9,488,500"
736,-1.1,4,635,30,"9,488,500"
737,-1.05,4,635,30,"9,488,500"
738,-1,4,635,30,"9,488,500"
739,-0.95,4,635,30,"9,488,500"
740,-0.9,4,635,30,"9,488,500"
741,-1.1,4,637,30,"9,488,500"
742,-1.05,4,637,30,"9,488,500"
743,-1,4,637,30,"9,488,500"
744,-0.95,4,637,30,"9,488,500"
745,-0.9,4,637,30,"9,488,500"
746,-1.1,4,631,28,"9,482,000"
747,-1.05,4,631,28,"9,482,000"
748,-1,4,631,28,"9,482,000"
749,-0.95,4,631,28,"9,482,000"
750,-0.9,4,631,28,"9,482,000"
751,-1.1,4,633,28,"9,482,000"
752,-1.05,4,633,28,"9,482,000"
753,-1,4,633,28,"9,482,000"
754,-0.95,4,633,28,"9,482,000"
755,-0.9,4,633,28,"9,482,000"
756,-1.1,4,635,28,"9,482,000"
757,-1.05,4,635,28,"9,482,000"
758,-1,4,635,28,"9,482,000"
759,-0.95,4,635,28,"9,482,000"
760,-0.9,4,635,28,"9,482,000"
761,-1.1,4,637,28,"9,482,000"
762,-1.05,4,637,28,"9,482,000"
763,-1,4,637,28,"9,482,000"
764,-0.95,4,637,28,"9,482,000"
765,-0.9,4,637,28,"9,482,000"
766,-1.1,4,631,29,"9,478,000"
767,-1.05,4,631,29,"9,478,000"
768,-1,4,631,29,"9,478,000"
769,-0.95,4,631,29,"9,478,000"
770,-0.9,4,631,29,"9,478,000"
771,-1.1,4,633,29,"9,478,000"
772,-1.05,4,633,29,"9,478,000"
773,-1,4,633,29,"9,478,000"
774,-0.95,4,633,29,"9,478,000"
775,-0.9,4,633,29,"9,478,000"
776,-1.1,4,635,29,"9,478,000"
777,-1.05,4,635,29,"9,478,000"
778,-1,4,635,29,"9,478,000"
779,-0.95,4,635,29,"9,478,000"
780,-0.9,4,635,29,"9,478,000"
781,-1.1,4,637,29,"9,478,000"
782,-1.05,4,637,29,"9,478,000"
783,-1,4,637,29,"9,478,000"
784,-0.95,4,637,29,"9,478,000"
785,-0.9,4,637,29,"9,478,000"
786,-1.1,4,631,304,"9,471,000"
787,-1.1,4,631,305,"9,471,000"
788,-1.05,4,631,304,"9,471,000"
789,-1.05,4,631,305,"9,471,000"
790,-1,4,631,304,"9,471,000"
791,-1,4,631,305,"9,471,000"
792,-0.95,4,631,304,"9,471,000"
793,-0.95,4,631,305,"9,471,000"
794,-0.9,4,631,304,"9,471,000"
795,-0.9,4,631,305,"9,471,000"
796,-1.1,4,633,304,"9,471,000"
797,-1.1,4,633,305,"9,471,000"
798,-1.05,4,633,304,"9,471,000"
799,-1.05,4,633,305,"9,471,000"
800,-1,4,633,304,"9,471,000"
801,-1,4,633,305,"9,471,000"
802,-0.95,4,633,304,"9,471,000"
803,-0.95,4,633,305,"9,471,000"
804,-0.9,4,633,304,"9,471,000"
805,-0.9,4,633,305,"9,471,000"
806,-1.1,4,635,304,"9,471,000"
807,-1.1,4,635,305,"9,471,000"
808,-1.05,4,635,304,"9,471,000"
809,-1.05,4,635,305,"9,471,000"
810,-1,4,635,304,"9,471,000"
811,-1,4,635,305,"9,471,000"
812,-0.95,4,635,304,"9,471,000"
813,-0.95,4,635,305,"9,471,000"
814,-0.9,4,635,304,"9,471,000"
815,-0.9,4,635,305,"9,471,000"
816,-1.1,4,637,304,"9,471,000"
817,-1.1,4,637,305,"9,471,000"
818,-1.05,4,637,304,"9,471,000"
819,-1.05,4,637,305,"9,471,000"
820,-1,4,637,304,"9,471,000"
821,-1,4,637,305,"9,471,000"
822,-0.95,4,637,304,"9,471,000"
823,-0.95,4,637,305,"9,471,000"
824,-0.9,4,637,304,"9,471,000"
825,-0.9,4,637,305,"9,471,000"
826,-1.1,4,631,306,"9,470,500"
827,-1.1,4,631,307,"9,470,500"
828,-1.1,4,631,308,"9,470,500"
829,-1.05,4,631,306,"9,470,500"
830,-1.05,4,631,307,"9,470,500"
831,-1.05,4,631,308,"9,470,500"
832,-1,4,631,306,"9,470,500"
833,-1,4,631,307,"9,470,500"
834,-1,4,631,308,"9,470,500"
835,-0.95,4,631,306,"9,470,500"
836,-0.95,4,631,307,"9,470,500"
837,-0.95,4,631,308,"9,470,500"
838,-0.9,4,631,306,"9,470,500"
839,-0.9,4,631,307,"9,470,500"
840,-0.9,4,631,308,"9,470,500"
841,-1.1,4,633,306,"9,470,500"
842,-1.1,4,633,307,"9,470,500"
843,-1.1,4,633,308,"9,470,500"
844,-1.05,4,633,306,"9,470,500"
845,-1.05,4,633,307,"9,470,500"
846,-1.05,4,633,308,"9,470,500"
847,-1,4,633,306,"9,470,500"
848,-1,4,633,307,"9,470,500"
849,-1,4,633,308,"9,470,500"
850,-0.95,4,633,306,"9,470,500"
851,-0.95,4,633,307,"9,470,500"
852,-0.95,4,633,308,"9,470,500"
853,-0.9,4,633,306,"9,470,500"
854,-0.9,4,633,307,"9,470,500"
855,-0.9,4,633,308,"9,470,500"
856,-1.1,4,635,306,"9,470,500"
857,-1.1,4,635,307,"9,470,500"
858,-1.1,4,635,308,"9,470,500"
859,-1.05,4,635,306,"9,470,500"
860,-1.05,4,635,307,"9,470,500"
861,-1.05,4,635,308,"9,470,500"
862,-1,4,635,306,"9,470,500"
863,-1,4,635,307,"9,470,500"
864,-1,4,635,308,"9,470,500"
865,-0.95,4,635,306,"9,470,500"
866,-0.95,4,635,307,"9,470,500"
867,-0.95,4,635,308,"9,470,500"
868,-0.9,4,635,306,"9,470,500"
869,-0.9,4,635,307,"9,470,500"
870,-0.9,4,635,308,"9,470,500"
871,-1.1,4,637,306,"9,470,500"
872,-1.1,4,637,307,"9,470,500"
873,-1.1,4,637,308,"9,470,500"
874,-1.05,4,637,306,"9,470,500"
875,-1.05,4,637,307,"9,470,500"
876,-1.05,4,637,308,"9,470,500"
877,-1,4,637,306,"9,470,500"
878,-1,4,637,307,"9,470,500"
879,-1,4,637,308,"9,470,500"
880,-0.95,4,637,306,"9,470,500"
881,-0.95,4,637,307,"9,470,500"
882,-0.95,4,637,308,"9,470,500"
883,-0.9,4,637,306,"9,470,500"
884,-0.9,4,637,307,"9,470,500"
885,-0.9,4,637,308,"9,470,500"
886,-1.1,4,631,309,"9,470,000"
887,-1.05,4,631,309,"9,470,000"
888,-1,4,631,309,"9,470,000"
889,-0.95,4,631,309,"9,470,000"
890,-0.9,4,631,309,"9,470,000"
891,-1.1,4,633,309,"9,470,000"
892,-1.05,4,633,309,"9,470,000"
893,-1,4,633,309,"9,470,000"
894,-0.95,4,633,309,"9,470,000"
895,-0.9,4,633,309,"9,470,000"
896,-1.1,4,635,309,"9,470,000"
897,-1.05,4,635,309,"9,470,000"
898,-1,4,635,309,"9,470,000"
899,-0.95,4,635,309,"9,470,000"
900,-0.9,4,635,309,"9,470,000"
901,-1.1,4,637,309,"9,470,000"
902,-1.05,4,637,309,"9,470,000"
903,-1,4,637,309,"9,470,000"
904,-0.95,4,637,309,"9,470,000"
905,-0.9,4,637,309,"9,470,000"
906,-1.1,4,631,247,"9,469,000"
907,-1.1,4,631,310,"9,469,000"
908,-1.05,4,631,247,"9,469,000"
909,-1.05,4,631,310,"9,469,000"
910,-1,4,631,247,"9,469,000"
911,-1,4,631,310,"9,469,000"
912,-0.95,4,631,247,"9,469,000"
913,-0.95,4,631,310,"9,469,000"
914,-0.9,4,631,247,"9,469,000"
915,-0.9,4,631,310,"9,469,000"
916,-1.1,4,633,247,"9,469,000"
917,-1.1,4,633,310,"9,469,000"
918,-1.05,4,633,247,"9,469,000"
919,-1.05,4,633,310,"9,469,000"
920,-1,4,633,247,"9,469,000"
921,-1,4,633,310,"9,469,000"
922,-0.95,4,633,247,"9,469,000"
923,-0.95,4,633,310,"9,469,000"
924,-0.9,4,633,247,"9,469,000"
925,-0.9,4,633,310,"9,469,000"
926,-1.1,4,635,247,"9,469,000"
927,-1.1,4,635,310,"9,469,000"
928,-1.05,4,635,247,"9,469,000"
929,-1.05,4,635,310,"9,469,000"
930,-1,4,635,247,"9,469,000"
931,-1,4,635,310,"9,469,000"
932,-0.95,4,635,247,"9,469,000"
933,-0.95,4,635,310,"9,469,000"
934,-0.9,4,635,247,"9,469,000"
935,-0.9,4,635,310,"9,469,000"
936,-1.1,4,637,247,"9,469,000"
937,-1.1,4,637,310,"9,469,000"
938,-1.05,4,637,247,"9,469,000"
939,-1.05,4,637,310,"9,469,000"
940,-1,4,637,247,"9,469,000"
941,-1,4,637,310,"9,469,000"
942,-0.95,4,637,247,"9,469,000"
943,-0.95,4,637,310,"9,469,000"
944,-0.9,4,637,247,"9,469,000"
945,-0.9,4,637,310,"9,469,000"
946,-1.1,4,631,248,"9,468,000"
947,-1.1,4,631,311,"9,468,000"
948,-1.1,4,631,312,"9,468,000"
949,-1.1,4,631,314,"9,468,000"
950,-1.05,4,631,248,"9,468,000"
951,-1.05,4,631,311,"9,468,000"
952,-1.05,4,631,312,"9,468,000"
953,-1.05,4,631,314,"9,468,000"
954,-1,4,631,248,"9,468,000"
955,-1,4,631,311,"9,468,000"
956,-1,4,631,312,"9,468,000"
957,-1,4,631,314,"9,468,000"
958,-0.95,4,631,248,"9,468,000"
959,-0.95,4,631,311,"9,468,000"
960,-0.95,4,631,312,"9,468,000"
961,-0.95,4,631,314,"9,468,000"
962,-0.9,4,631,248,"9,468,000"
963,-0.9,4,631,311,"9,468,000"
964,-0.9,4,631,312,"9,468,000"
965,-0.9,4,631,314,"9,468,000"
966,-1.1,4,633,248,"9,468,000"
967,-1.1,4,633,311,"9,468,000"
968,-1.1,4,633,312,"9,468,000"
969,-1.1,4,633,314,"9,468,000"
970,-1.05,4,633,248,"9,468,000"
971,-1.05,4,633,311,"9,468,000"
972,-1.05,4,633,312,"9,468,000"
973,-1.05,4,633,314,"9,468,000"
974,-1,4,633,248,"9,468,000"
975,-1,4,633,311,"9,468,000"
976,-1,4,633,312,"9,468,000"
977,-1,4,633,314,"9,468,000"
978,-0.95,4,633,248,"9,468,000"
979,-0.95,4,633,311,"9,468,000"
980,-0.95,4,633,312,"9,468,000"
981,-0.95,4,633,314,"9,468,000"
982,-0.9,4,633,248,"9,468,000"
983,-0.9,4,633,311,"9,468,000"
984,-0.9,4,633,312,"9,468,000"
985,-0.9,4,633,314,"9,468,000"
986,-1.1,4,635,248,"9,468,000"
987,-1.1,4,635,311,"9,468,000"
988,-1.1,4,635,312,"9,468,000"
989,-1.1,4,635,314,"9,468,000"
990,-1.05,4,635,248,"9,468,000"
991,-1.05,4,635,311,"9,468,000"
992,-1.05,4,635,312,"9,468,000"
993,-1.05,4,635,314,"9,468,000"
994,-1,4,635,248,"9,468,000"
995,-1,4,635,311,"9,468,000"
996,-1,4,635,312,"9,468,000"
997,-1,4,635,314,"9,468,000"
998,-0.95,4,635,248,"9,468,000"
999,-0.95,4,635,311,"9,468,000"
1000,-0.95,4,635,312,"9,468,000"
1001,-0.95,4,635,314,"9,468,000"
1002,-0.9,4,635,248,"9,468,000"
1003,-0.9,4,635,311,"9,468,000"
1004,-0.9,4,635,312,"9,468,000"
1005,-0.9,4,635,314,"9,468,000"
1006,-1.1,4,637,248,"9,468,000"
1007,-1.1,4,637,311,"9,468,000"
1008,-1.1,4,637,312,"9,468,000"
1009,-1.1,4,637,314,"9,468,000"
1010,-1.05,4,637,248,"9,468,000"
1011,-1.05,4,637,311,"9,468,000"
1012,-1.05,4,637,312,"9,468,000"
1013,-1.05,4,637,314,"9,468,000"
1014,-1,4,637,248,"9,468,000"
1015,-1,4,637,311,"9,468,000"
1016,-1,4,637,312,"9,468,000"
1017,-1,4,637,314,"9,468,000"
1018,-0.95,4,637,248,"9,468,000"
1019,-0.95,4,637,311,"9,468,000"
1020,-0.95,4,637,312,"9,468,000"
1021,-0.95,4,637,314,"9,468,000"
1022,-0.9,4,637,248,"9,468,000"
1023,-0.9,4,637,311,"9,468,000"
1024,-0.9,4,637,312,"9,468,000"
1025,-0.9,4,637,314,"9,468,000"
1026,-1.1,4,631,313,"9,467,500"
1027,-1.05,4,631,313,"9,467,500"
1028,-1,4,631,313,"9,467,500"
1029,-0.95,4,631,313,"9,467,500"
1030,-0.9,4,631,313,"9,467,500"
1031,-1.1,4,633,313,"9,467,500"
1032,-1.05,4,633,313,"9,467,500"
1033,-1,4,633,313,"9,467,500"
1034,-0.95,4,633,313,"9,467,500"
1035,-0.9,4,633,313,"9,467,500"
1036,-1.1,4,635,313,"9,467,500"
1037,-1.05,4,635,313,"9,467,500"
1038,-1,4,635,313,"9,467,500"
1039,-0.95,4,635,313,"9,467,500"
1040,-0.9,4,635,313,"9,467,500"
1041,-1.1,4,637,313,"9,467,500"
1042,-1.05,4,637,313,"9,467,500"
1043,-1,4,637,313,"9,467,500"
1044,-0.95,4,637,313,"9,467,500"
1045,-0.9,4,637,313,"9,467,500"
1046,-1.1,4,631,315,"9,466,500"
1047,-1.05,4,631,315,"9,466,500"
1048,-1,4,631,315,"9,466,500"
1049,-0.95,4,631,315,"9,466,500"
1050,-0.9,4,631,315,"9,466,500"
1051,-1.1,4,633,315,"9,466,500"
1052,-1.05,4,633,315,"9,466,500"
1053,-1,4,633,315,"9,466,500"
1054,-0.95,4,633,315,"9,466,500"
1055,-0.9,4,633,315,"9,466,500"
1056,-1.1,4,635,315,"9,466,500"
1057,-1.05,4,635,315,"9,466,500"
1058,-1,4,635,315,"9,466,500"
1059,-0.95,4,635,315,"9,466,500"
1060,-0.9,4,635,315,"9,466,500"
1061,-1.1,4,637,315,"9,466,500"
1062,-1.05,4,637,315,"9,466,500"
1063,-1,4,637,315,"9,466,500"
1064,-0.95,4,637,315,"9,466,500"
1065,-0.9,4,637,315,"9,466,500"
1066,-1.1,4,631,260,"9,464,500"
1067,-1.05,4,631,260,"9,464,500"
1068,-1,4,631,260,"9,464,500"
1069,-0.95,4,631,260,"9,464,500"
1070,-0.9,4,631,260,"9,464,500"
1071,-1.1,4,633,260,"9,464,500"
1072,-1.05,4,633,260,"9,464,500"
1073,-1,4,633,260,"9,464,500"
1074,-0.95,4,633,260,"9,464,500"
1075,-0.9,4,633,260,"9,464,500"
1076,-1.1,4,635,260,"9,464,500"
1077,-1.05,4,635,260,"9,464,500"
1078,-1,4,635,260,"9,464,500"
1079,-0.95,4,635,260,"9,464,500"
1080,-0.9,4,635,260,"9,464,500"
1081,-1.1,4,637,260,"9,464,500"
1082,-1.05,4,637,260,"9,464,500"
1083,-1,4,637,260,"9,464,500"
1084,-0.95,4,637,260,"9,464,500"
1085,-0.9,4,637,260,"9,464,500"
1086,-1.1,4,631,261,"9,464,000"
1087,-1.1,4,631,263,"9,464,000"
1088,-1.05,4,631,261,"9,464,000"
1089,-1.05,4,631,263,"9,464,000"
1090,-1,4,631,261,"9,464,000"
1091,-1,4,631,263,"9,464,000"
1092,-0.95,4,631,261,"9,464,000"
1093,-0.95,4,631,263,"9,464,000"
1094,-0.9,4,631,261,"9,464,000"
1095,-0.9,4,631,263,"9,464,000"
1096,-1.1,4,633,261,"9,464,000"
1097,-1.1,4,633,263,"9,464,000"
1098,-1.05,4,633,261,"9,464,000"
1099,-1.05,4,633,263,"9,464,000"
1100,-1,4,633,261,"9,464,000"
1101,-1,4,633,263,"9,464,000"
1102,-0.95,4,633,261,"9,464,000"
1103,-0.95,4,633,263,"9,464,000"
1104,-0.9,4,633,261,"9,464,000"
1105,-0.9,4,633,263,"9,464,000"
1106,-1.1,4,635,261,"9,464,000"
1107,-1.1,4,635,263,"9,464,000"
1108,-1.05,4,635,261,"9,464,000"
1109,-1.05,4,635,263,"9,464,000"
1110,-1,4,635,261,"9,464,000"
1111,-1,4,635,263,"9,464,000"
1112,-0.95,4,635,261,"9,464,000"
1113,-0.95,4,635,263,"9,464,000"
1114,-0.9,4,635,261,"9,464,000"
1115,-0.9,4,635,263,"9,464,000"
1116,-1.1,4,637,261,"9,464,000"
1117,-1.1,4,637,263,"9,464,000"
1118,-1.05,4,637,261,"9,464,000"
1119,-1.05,4,637,263,"9,464,000"
1120,-1,4,637,261,"9,464,000"
1121,-1,4,637,263,"9,464,000"
1122,-0.95,4,637,261,"9,464,000"
1123,-0.95,4,637,263,"9,464,000"
1124,-0.9,4,637,261,"9,464,000"
1125,-0.9,4,637,263,"9,464,000"
1126,-1.1,4,631,262,"9,463,500"
1127,-1.1,4,631,264,"9,463,500"
1128,-1.05,4,631,262,"9,463,500"
1129,-1.05,4,631,264,"9,463,500"
1130,-1,4,631,262,"9,463,500"
1131,-1,4,631,264,"9,463,500"
1132,-0.95,4,631,262,"9,463,500"
1133,-0.95,4,631,264,"9,463,500"
1134,-0.9,4,631,262,"9,463,500"
1135,-0.9,4,631,264,"9,463,500"
1136,-1.1,4,633,262,"9,463,500"
1137,-1.1,4,633,264,"9,463,500"
1138,-1.05,4,633,262,"9,463,500"
1139,-1.05,4,633,264,"9,463,500"
1140,-1,4,633,262,"9,463,500"
1141,-1,4,633,264,"9,463,500"
1142,-0.95,4,633,262,"9,463,500"
1143,-0.95,4,633,264,"9,463,500"
1144,-0.9,4,633,262,"9,463,500"
1145,-0.9,4,633,264,"9,463,500"
1146,-1.1,4,635,262,"9,463,500"
1147,-1.1,4,635,264,"9,463,500"
1148,-1.05,4,635,262,"9,463,500"
1149,-1.05,4,635,264,"9,463,500"
1150,-1,4,635,262,"9,463,500"
1151,-1,4,635,264,"9,463,500"
1152,-0.95,4,635,262,"9,463,500"
1153,-0.95,4,635,264,"9,463,500"
1154,-0.9,4,635,262,"9,463,500"
1155,-0.9,4,635,264,"9,463,500"
1156,-1.1,4,637,262,"9,463,500"
1157,-1.1,4,637,264,"9,463,500"
1158,-1.05,4,637,262,"9,463,500"
1159,-1.05,4,637,264,"9,463,500"
1160,-1,4,637,262,"9,463,500"
1161,-1,4,637,264,"9,463,500"
1162,-0.95,4,637,262,"9,463,500"
1163,-0.95,4,637,264,"9,463,500"
1164,-0.9,4,637,262,"9,463,500"
1165,-0.9,4,637,264,"9,463,500"
1166,-1.1,4,633,316,"9,462,000"
1167,-1.05,4,633,316,"9,462,000"
1168,-1,4,633,316,"9,462,000"
1169,-0.95,4,633,316,"9,462,000"
1170,-0.9,4,633,316,"9,462,000"
1171,-1.1,4,635,316,"9,462,000"
1172,-1.1,4,635,317,"9,462,000"
1173,-1.05,4,635,316,"9,462,000"
1174,-1.05,4,635,317,"9,462,000"
1175,-1,4,635,316,"9,462,000"
1176,-1,4,635,317,"9,462,000"
1177,-0.95,4,635,316,"9,462,000"
1178,-0.95,4,635,317,"9,462,000"
1179,-0.9,4,635,316,"9,462,000"
1180,-0.9,4,635,317,"9,462,000"
1181,-1.1,4,637,316,"9,462,000"
1182,-1.1,4,637,317,"9,462,000"
1183,-1.05,4,637,316,"9,462,000"
1184,-1.05,4,637,317,"9,462,000"
1185,-1,4,637,316,"9,462,000"
1186,-1,4,637,317,"9,462,000"
1187,-0.95,4,637,316,"9,462,000"
1188,-0.95,4,637,317,"9,462,000"
1189,-0.9,4,637,316,"9,462,000"
1190,-0.9,4,637,317,"9,462,000"
1191,-1,4,640,32,"9,449,000"
1192,-0.8,4,640,32,"9,449,000"
1193,-0.6,4,640,32,"9,449,000"
1194,-0.4,4,640,32,"9,449,000"
1195,-0.2,4,640,32,"9,449,000"
1196,-1,4,640,16,"9,442,000"
1197,-0.8,4,640,16,"9,442,000"
1198,-0.6,4,640,16,"9,442,000"
1199,-0.4,4,640,16,"9,442,000"
1200,-0.2,4,640,16,"9,442,000"
1201,-1.1,4,631,293,"9,428,000"
1202,-1.1,4,631,294,"9,428,000"
1203,-1.1,4,631,295,"9,428,000"
1204,-1.05,4,631,293,"9,428,000"
1205,-1.05,4,631,294,"9,428,000"
1206,-1.05,4,631,295,"9,428,000"
1207,-1,4,631,293,"9,428,000"
1208,-1,4,631,294,"9,428,000"
1209,-1,4,631,295,"9,428,000"
1210,-0.95,4,631,293,"9,428,000"
1211,-0.95,4,631,294,"9,428,000"
1212,-0.95,4,631,295,"9,428,000"
1213,-0.9,4,631,293,"9,428,000"
1214,-0.9,4,631,294,"9,428,000"
1215,-0.9,4,631,295,"9,428,000"
1216,-1.1,4,633,293,"9,428,000"
1217,-1.1,4,633,294,"9,428,000"
1218,-1.1,4,633,295,"9,428,000"
1219,-1.05,4,633,293,"9,428,000"
1220,-1.05,4,633,294,"9,428,000"
1221,-1.05,4,633,295,"9,428,000"
1222,-1,4,633,293,"9,428,000"
1223,-1,4,633,294,"9,428,000"
1224,-1,4,633,295,"9,428,000"
1225,-0.95,4,633,293,"9,428,000"
1226,-0.95,4,633,294,"9,428,000"
1227,-0.95,4,633,295,"9,428,000"
1228,-0.9,4,633,293,"9,428,000"
1229,-0.9,4,633,294,"9,428,000"
1230,-0.9,4,633,295,"9,428,000"
1231,-1.1,4,635,293,"9,428,000"
1232,-1.1,4,635,294,"9,428,000"
1233,-1.1,4,635,295,"9,428,000"
1234,-1.05,4,635,293,"9,428,000"
1235,-1.05,4,635,294,"9,428,000"
1236,-1.05,4,635,295,"9,428,000"
1237,-1,4,635,293,"9,428,000"
1238,-1,4,635,294,"9,428,000"
1239,-1,4,635,295,"9,428,000"
1240,-0.95,4,635,293,"9,428,000"
1241,-0.95,4,635,294,"9,428,000"
1242,-0.95,4,635,295,"9,428,000"
1243,-0.9,4,635,293,"9,428,000"
1244,-0.9,4,635,294,"9,428,000"
1245,-0.9,4,635,295,"9,428,000"
1246,-1.1,4,637,293,"9,428,000"
1247,-1.1,4,637,294,"9,428,000"
1248,-1.1,4,637,295,"9,428,000"
1249,-1.05,4,637,293,"9,428,000"
1250,-1.05,4,637,294,"9,428,000"
1251,-1.05,4,637,295,"9,428,000"
1252,-1,4,637,293,"9,428,000"
1253,-1,4,637,294,"9,428,000"
1254,-1,4,637,295,"9,428,000"
1255,-0.95,4,637,293,"9,428,000"
1256,-0.95,4,637,294,"9,428,000"
1257,-0.95,4,637,295,"9,428,000"
1258,-0.9,4,637,293,"9,428,000"
1259,-0.9,4,637,294,"9,428,000"
1260,-0.9,4,637,295,"9,428,000"
1261,-1,4,640,8,"9,415,500"
1262,-0.8,4,640,8,"9,415,500"
1263,-0.6,4,640,8,"9,415,500"
1264,-0.4,4,640,8,"9,415,500"
1265,-0.2,4,640,8,"9,415,500"
1266,-1.1,4,631,31,"9,415,000"
1267,-1.05,4,631,31,"9,415,000"
1268,-1,4,631,31,"9,415,000"
1269,-0.95,4,631,31,"9,415,000"
1270,-0.9,4,631,31,"9,415,000"
1271,-1.1,4,633,31,"9,415,000"
1272,-1.05,4,633,31,"9,415,000"
1273,-1,4,633,31,"9,415,000"
1274,-0.95,4,633,31,"9,415,000"
1275,-0.9,4,633,31,"9,415,000"
1276,-1.1,4,635,31,"9,415,000"
1277,-1.05,4,635,31,"9,415,000"
1278,-1,4,635,31,"9,415,000"
1279,-0.95,4,635,31,"9,415,000"
1280,-0.9,4,635,31,"9,415,000"
1281,-1.1,4,637,31,"9,415,000"
1282,-1.05,4,637,31,"9,415,000"
1283,-1,4,637,31,"9,415,000"
1284,-0.95,4,637,31,"9,415,000"
1285,-0.9,4,637,31,"9,415,000"
1286,-1.1,4,631,135,"9,414,500"
1287,-1.1,4,631,136,"9,414,500"
1288,-1.1,4,631,137,"9,414,500"
1289,-1.05,4,631,135,"9,414,500"
1290,-1.05,4,631,136,"9,414,500"
1291,-1.05,4,631,137,"9,414,500"
1292,-1,4,631,135,"9,414,500"
1293,-1,4,631,136,"9,414,500"
1294,-1,4,631,137,"9,414,500"
1295,-0.95,4,631,135,"9,414,500"
1296,-0.95,4,631,136,"9,414,500"
1297,-0.95,4,631,137,"9,414,500"
1298,-0.9,4,631,135,"9,414,500"
1299,-0.9,4,631,136,"9,414,500"
1300,-0.9,4,631,137,"9,414,500"
1301,-1.1,4,633,135,"9,414,500"
1302,-1.1,4,633,136,"9,414,500"
1303,-1.1,4,633,137,"9,414,500"
1304,-1.05,4,633,135,"9,414,500"
1305,-1.05,4,633,136,"9,414,500"
1306,-1.05,4,633,137,"9,414,500"
1307,-1,4,633,135,"9,414,500"
1308,-1,4,633,136,"9,414,500"
1309,-1,4,633,137,"9,414,500"
1310,-0.95,4,633,135,"9,414,500"
1311,-0.95,4,633,136,"9,414,500"
1312,-0.95,4,633,137,"9,414,500"
1313,-0.9,4,633,135,"9,414,500"
1314,-0.9,4,633,136,"9,414,500"
1315,-0.9,4,633,137,"9,414,500"
1316,-1.1,4,635,135,"9,414,500"
1317,-1.1,4,635,136,"9,414,500"
1318,-1.1,4,635,137,"9,414,500"
1319,-1.05,4,635,135,"9,414,500"
1320,-1.05,4,635,136,"9,414,500"
1321,-1.05,4,635,137,"9,414,500"
1322,-1,4,635,135,"9,414,500"
1323,-1,4,635,136,"9,414,500"
1324,-1,4,635,137,"9,414,500"
1325,-0.95,4,635,135,"9,414,500"
1326,-0.95,4,635,136,"9,414,500"
1327,-0.95,4,635,137,"9,414,500"
1328,-0.9,4,635,135,"9,414,500"
1329,-0.9,4,635,136,"9,414,500"
1330,-0.9,4,635,137,"9,414,500"
1331,-1.1,4,637,135,"9,414,500"
1332,-1.1,4,637,136,"9,414,500"
1333,-1.1,4,637,137,"9,414,500"
1334,-1.05,4,637,135,"9,414,500"
1335,-1.05,4,637,136,"9,414,500"
1336,-1.05,4,637,137,"9,414,500"
1337,-1,4,637,135,"9,414,500"
1338,-1,4,637,136,"9,414,500"
1339,-1,4,637,137,"9,414,500"
